Fleet_ID,Vehicle_Type,Mileage,Fuel_Consumption,Repair_Count,Age,Engine_Size,Load_Capacity
24,Van,19.544887172509853,5.938924543063781,1.510994638844842,3.611259145597959,2.835302495589238,2641.5601299434716
25,SUV,13.814086761120917,6.011206913485338,4.184556807592072,12.333014645956016,2.3303615713483223,2566.724298657027
26,SUV,18.763258465893937,5.773085640243588,2.1849593173616766,5.774928914703619,3.405094983105102,1706.2814162189898
27,Van,15.079029626573647,6.581610203836348,3.23334900208596,8.2329024777942,2.174954927095936,3964.3366866588713
28,Truck,-9.522484875066848,11.707063720999837,6.589064091440698,13.559543639336079,3.698419149225322,12259.556788702394
29,Van,10.96132250196871,7.318556445849557,4.486063546524359,11.99476911559521,2.8509284487675126,3871.2699884418953
30,Truck,7.230462394432218,8.453084971954494,4.191319150477499,8.682273051132206,3.0101231676924374,6608.080514174986
31,Truck,9.69599342414751,7.439528200517465,3.583950230796756,7.914512012568085,3.3518505053546908,5180.753636155208
32,Van,19.765319344189944,5.507327245712327,2.11871422298777,6.148021242832069,2.5683086033354714,2187.349535656185
33,Sedan,14.620664669022876,5.321437757195024,4.606645499296314,13.685383028059757,2.4725607157575116,1140.7195070716186
34,Truck,-1.28389325165571,11.062440230708175,3.8966937893550417,4.930813074171981,3.390485975596089,12224.521152615052
35,Truck,-0.6391069687463254,10.691280380344292,3.388521504671997,4.9138447851546205,4.989101021594682,9699.445139909429
36,Sedan,15.726393371923043,5.443340499573095,3.8745770648182343,12.942132376543041,2.45665126475677,1474.5339839624771
37,SUV,20.111451647150155,5.559114650526522,2.4378913142582976,6.21761613931669,2.402712285335235,2227.9198114144738
38,SUV,13.75301714515848,6.082460832581854,4.653705506626081,13.283223006991376,2.210126022854786,2277.494478545605
39,SUV,17.786493249962664,5.85175668700146,1.864598369384381,5.151142011069179,3.063366495365178,2329.2299653618616
40,SUV,14.742505569585191,6.420633709483557,3.699615313217805,10.099495030888711,2.7522744420307994,2697.4427684501625
41,Van,17.334477038507167,5.790969826360046,2.959596762416745,9.104108537105821,2.88661714895066,2055.2335437474094
42,Sedan,27.272454979475324,4.285769575314029,0.6038542567447224,1.427003499146692,1.5725036277667697,1213.5832823983076
43,Truck,-3.075824519141086,9.881012671061391,5.822239207462623,14.513525625470777,4.655738007575177,7715.429158197419
44,SUV,10.05621252166526,6.1007088647079035,4.9536969968133295,14.661929112475484,2.9561448522473097,2589.1370005839926
45,Truck,-2.6641429610808323,10.02159905665506,5.2648770992941225,11.416597001987615,3.797641802889589,9335.20737580742
46,Van,21.335592971928477,5.600830128635165,1.103907845811995,3.1901185973952044,2.4089529444142697,2346.5886401416915
47,Van,14.923068990831068,6.568206175979865,4.08567441815374,9.935788313806906,2.1828659971073074,3869.2279946794197
48,SUV,15.483751605184114,5.872033914068618,4.044672278231596,11.609845546501168,2.3715964842517363,2033.9590179768925
49,Van,12.825590143524497,5.968025257048319,4.310370779889335,12.296781678710913,2.0171611018317503,3526.7288460078216
50,Sedan,23.346460792661226,4.752597887184082,2.5093149284893297,6.244576604770597,2.025621746127937,831.7128068404312
51,Truck,-6.401661605429156,11.625538619040714,5.376070137300881,9.621916301458793,4.078754896800125,11839.63769398141
52,SUV,16.818258865442093,5.97773056521444,3.146729823571297,8.638635050423089,2.9649323276635298,2187.379335737275
53,Truck,5.9680055095059075,8.67320290006384,2.8860653702289367,4.835455782495872,4.302969543715576,7066.843598767454
54,SUV,15.29849950161001,5.559588493762854,4.1730712669765655,12.828254353572364,2.1067829726903433,1978.4634454406419
55,Truck,-3.98920858112137,12.093261455671124,2.894526664852547,1.5486085734590476,3.696673208906395,14366.481518557073
56,Van,15.294357771728654,6.9882878646299895,2.7108820220610945,6.776647476759971,2.806834739267264,3981.010284001347
57,Van,18.68464265148613,6.384015729359566,1.8014819140693075,4.340356037064763,2.867116607209722,3123.7333842875473
58,Truck,-6.610970367963646,11.863729464134043,4.467918198757624,5.480694414428564,4.010504744895714,13264.574661077417
59,Van,15.49191959044835,6.6783747286937185,2.2609964922796637,5.9686726664780885,2.9585414968831985,3694.2862881911797
60,Van,17.542952436887226,6.029120889146179,2.35600793802546,5.601303635178823,2.4484455219783197,2586.421543396129
61,SUV,13.410173308922422,6.203637442371098,4.561956141888195,14.033007479622096,3.171944075706804,1670.196903026172
62,Sedan,27.571715642704763,4.512764564963281,1.0382486234199855,2.0186820890987094,1.3093388479494967,1290.678392021384
63,Truck,3.1031284408760786,9.098935331604018,3.8592818477591893,9.138275841174952,4.026652337384785,7332.280724245278
64,Van,16.163271923523,6.431312173732239,3.3241689092686704,8.817659496301271,2.0835007166986688,3554.2938318548736
65,SUV,20.06657454910312,5.694070365407663,2.507465038446636,6.672829214939839,2.6516777667324067,1880.523260809708
66,SUV,11.143906132000744,6.1814590227097,4.647307950418676,14.470415678643587,3.119067318898135,2375.0531476457395
67,Van,13.172911701194131,6.389833281802782,4.189913050978229,12.229529486374277,2.5283701212972094,2872.671663213112
68,Truck,4.004156180685725,8.804547653729008,3.873380782205435,8.753959981618491,4.985929592238601,5737.965647353989
69,Truck,-1.875854035730658,9.741526794754368,6.144861552221611,14.941639250411189,3.4336182131729824,7944.939468394299
70,Sedan,20.266186179420092,5.0077496241471104,2.6551965736275562,7.379194538999981,2.4355349292995263,1423.1846487236414
71,Van,19.061466798957497,5.6546999220560235,1.7540907257560971,4.211526439869296,2.6468483616687237,2776.5367679797446
72,SUV,13.316492846354574,5.824191566498029,4.209181201956384,12.393130275897281,2.8041445495161805,1964.2914244294916
73,Sedan,23.75938434385222,4.750579719084322,2.095212344798601,6.832946808338709,1.299060493478912,1458.3722789947683
74,Van,10.05392807143046,6.798973809625955,4.951311901722168,14.821865810409223,2.3764633668780495,3621.1066615636655
75,SUV,15.974425995691432,6.018097142286193,3.566663433982885,8.967140568320467,2.5894841734682887,2743.7463310597714
76,SUV,11.34141036016822,6.364637257209205,4.923282276529851,14.226720218353993,2.833147558403941,2653.481122770766
77,Sedan,25.671173787767007,4.412016142367799,0.9534416463131571,4.846245158362723,1.4665589270584825,976.0097076582589
78,SUV,15.377354244625408,6.420909507525455,3.2068807994500315,8.726695742842796,2.7802452516679903,2778.2722504778103
79,Truck,-0.2638284591859174,10.577123792032102,4.066964914019566,6.887500901311051,4.179911794275272,9800.459670184751
80,Sedan,22.258693092566755,4.823082990768117,2.4958172899728166,7.124648908332206,1.966892992911023,1074.5708315698125
81,Sedan,24.47568901732673,4.915848818527077,1.799961623077154,5.171432321587306,1.7861835816409357,1437.3298948822912
82,Truck,4.642046787526487,9.153493436006338,3.8254828182157294,7.4279005873356585,3.9842325861590764,7582.4438829895835
83,Truck,-0.8516018532671974,10.802903215948632,3.5410399730009496,5.781884946391631,3.4182615821570286,10796.499344717384
84,Van,19.748763565005714,5.7817487356728225,2.415583087820131,5.839341966534085,2.640874744803215,2363.7601687982897
85,Truck,-2.9629879381533923,11.398544231710853,3.3968649062583314,4.133886922688488,4.946220698540209,11019.353955409602
86,Sedan,26.21352354301819,4.445614288515759,0.9345501468207504,3.888672057681095,1.356826632430781,1122.545137622908
87,Truck,7.918698787764206,8.564529649983676,3.4295802982574592,7.736035516788105,3.6431655293600578,5922.905862287461
88,Truck,-9.718711942002546,11.775565600858965,5.9399296110685516,11.475635665371216,3.5537552962944075,13062.012797930613
89,SUV,14.405357942966562,6.252583463093655,3.9426914715544883,11.639375725126198,3.3860626386611496,1854.1747996761064
90,SUV,21.092286662358163,5.9626210855123425,0.7184070818339583,2.5004081587568647,2.7675161631734992,2298.1702278979737
91,SUV,22.147745458933382,5.603971726142167,1.601867040613007,3.5519742986634126,2.1573037497987215,2606.107809140729
92,Truck,-7.667935782927771,11.382266643647958,5.635403475292959,10.507432468022854,4.78105456147979,10935.924535540486
93,SUV,16.29178809140664,6.578413337492494,2.85894901183424,8.808391723306123,2.8762992270712537,2605.2337130923693
94,Van,16.745877599185846,6.198542819786447,2.44939066634595,5.985354162569847,2.645917241331601,3141.556609337824
95,Truck,8.658076353555721,8.4316864393524,3.3199575038900124,6.114995475436807,3.0150687262681495,7253.327977125282
96,SUV,18.06855637576762,6.342649814088779,1.732802445913821,4.610639578629158,3.2982606888409705,2725.6081064239197
97,Truck,-3.1465554112581033,10.876187890378093,4.499991698810582,7.672672777769767,4.436914541673107,10350.367320449106
98,Van,18.83037350809945,5.692251496361436,2.2100448737263796,5.040827745363581,2.1148368247392035,3221.240084883265
99,Van,18.921002737334465,5.6736776726204345,2.208278151162016,6.169226741138546,2.3206421921595144,3187.766195115798
100,Van,14.638752009516917,6.292590618830889,3.9524814193775883,10.541038111135009,2.8098744458546348,2509.281309527528
101,Van,19.53831386723356,6.35079038591465,1.6026449579579065,2.493789501588105,2.6061018810558387,3588.578899932925
102,SUV,21.320503851239266,5.783836345272518,1.2496810618052039,1.930947743134885,3.4075106852315566,1771.8495992484902
103,Van,11.786891053828823,6.889148203678754,4.06853367882368,11.50702694671439,2.781514481751415,3655.881774354984
104,Sedan,17.232656497335363,5.369866358545119,4.112863464588035,13.280807571383516,1.8799850521998551,1051.1813388864518
105,SUV,12.671200306829542,6.749119149660816,3.11894474298044,9.737421618545726,3.070673682282989,2849.5011679382596
106,SUV,13.475731727844762,5.953150351156985,4.6276369766301535,13.690609553503657,2.5758368320598173,2315.329291670983
107,Sedan,20.578855131002857,5.001158733723685,3.6415215283253444,10.712046503646738,1.6326605216862295,1311.384395766511
108,SUV,17.43178710861121,5.877827790040543,3.0703288279376535,8.978455588198432,3.1159194388590157,1550.2986521036692
109,Truck,2.341590422896491,9.913770262204375,4.598901705733587,6.30350191779682,3.20583206148829,10364.813514845948
110,Truck,-6.864597251012239,11.671720477038445,5.970379180249412,11.08051151164504,3.4585027904652828,12222.525683930664
111,Van,11.697301722299331,6.651162754624301,4.330777975934643,12.575183589327096,2.716179074732952,3198.058729554653
112,Sedan,19.014761041575508,5.618918440173433,2.969478727301845,9.207217648235162,2.4314683414953597,907.3459821812561
113,SUV,20.252147094514644,6.121212567080575,1.0816982844479894,2.4309772991527945,3.089143379093601,2389.4443578882324
114,Van,11.214441889960884,7.149838897009993,4.826692007129447,13.178549068869795,2.124662681203267,3841.683765234745
115,Truck,-2.146355952494509,11.558227547683094,3.6099311591892365,3.878117317258925,3.758611396771098,12442.496518432888
116,Sedan,21.765939099665474,4.9448375501657145,2.2994961922332693,5.8573448265471875,2.395812301336589,1042.4421960561729
117,SUV,19.96130522564674,5.738391925643682,1.7727152152096268,4.475170198600127,2.0492700053651576,2869.1241943186933
118,Sedan,27.087431672068558,4.255552539632038,1.2677391613253564,3.49250353617652,1.2170227935648337,1264.4761604116975
119,Truck,5.633122031597748,8.567147542660464,3.087494280274041,5.339116967760553,3.368925742837712,7995.95911766477
120,Sedan,24.206389959147213,4.374617107219783,2.4690841684991094,7.60893723153999,1.4478940368627664,825.5847674936664
121,Sedan,20.272811575337677,4.359293249422159,2.7072790075118913,8.482382477601456,2.1282769597267768,1169.35341110135
122,Van,15.199157887659167,6.854969569560367,2.381037510006464,6.226330427916541,2.8617856210135173,3892.2309242672654
123,Van,9.748356088944396,7.2220158393344995,4.294181057924431,12.757044032391988,2.800749771486121,3957.8628712319223
124,SUV,22.625748656153014,5.286674415148066,1.141044117907103,2.4575201477840336,3.0078391153980926,1529.5658066315461
125,Truck,-9.512897231287939,11.786821267611522,5.785295820582256,12.274409543010671,4.113443169566732,12208.130963105066
126,Sedan,26.659439305164774,3.899943780269581,1.6980308527854842,3.9104075720443827,1.2169025005639569,859.8559715981277
127,Sedan,21.77485268519207,5.313386202695728,2.1951452362775403,5.702122000097691,2.383811204602395,1237.3328897302758
128,Truck,-2.3276444712687674,9.513388824356625,5.952262631195308,14.278346297470193,3.8722530582706334,7944.657595419177
129,Sedan,21.073632334244284,4.823837867447285,2.9167121737330977,7.594916337713402,1.9355096059565287,1489.7571185692143
130,Sedan,25.663214737773774,4.391881308688128,1.1015632715173203,2.950985037019538,2.0235216857739915,980.5213798032416
131,SUV,15.233979826126475,6.571920499768535,3.0416149283023985,8.415263501171136,3.024775784668222,2733.875813867511
132,Sedan,26.151575118155055,4.7204826444496035,0.7316196552012052,1.1539416012187267,2.2786643448193624,944.4948902324222
133,Van,15.057629760795981,6.490742127120559,3.221804960247501,9.02612129451161,2.6330980633574477,2988.547700276543
134,Sedan,27.82645081194724,4.1874820295565005,1.0272835135584202,2.1591813509517706,1.4161683793829032,1316.6235314984592
135,Truck,-6.108998703348592,11.014099872706446,5.994005067218372,13.817191482086796,4.674157981406059,9371.933963572435
136,Van,17.79787766698619,6.286317666638604,1.9201803918943507,4.0091653002705945,2.936829739324758,3465.1441944205008
137,Sedan,18.237937732256945,5.091198576818179,2.8904682797531946,9.72665571266987,2.4418072065405227,908.2704986182654
138,Truck,0.9114601319031596,10.184968036736263,3.311062238685851,4.449628465347495,4.376804792855472,9348.273386037461
139,Van,22.097947658306584,5.492376225243906,1.1785968418197947,2.4433124441924283,2.9676993882070866,2010.5076371167697
140,Van,13.125481202675228,6.818411819638488,4.340679002381644,11.251148409733856,2.541900947378358,3745.8916717528164
141,Sedan,16.71593773009533,5.645485601831993,4.420396248052739,13.64709337690435,2.028401053726333,1486.4037601259918
142,Van,17.52138342489293,6.6181355921903515,1.855285307350267,3.5280548317826694,2.7055751725156885,3850.496634831332
143,Sedan,25.92975805208217,4.326255778652098,1.5026359039486756,3.696386388998826,1.3566793524224037,1311.716570020797
144,Van,12.924195874163107,6.390840159804462,4.216630122989138,12.604816638109483,2.8445493985350705,2638.2009464865114
145,SUV,11.477624557931485,6.460438699518936,4.7501462782608,13.389976991325934,2.841015791005271,2221.59282576613
146,Van,16.16609504093403,6.5071485679132595,2.4116562193293225,5.462535041048978,2.539491292375337,3581.4463296779268
147,Sedan,20.773736242960055,4.852052601378991,2.97815175282825,7.467199908058227,2.339664991221184,1092.2542588195245
148,Van,14.662524239234536,6.918666325127442,2.6573578452179554,6.848734950342672,2.984083469199295,3536.5468277290365
149,Sedan,25.83573877506275,4.572443571264365,1.4545726892505952,5.158040270368351,1.2043502706558729,1127.1175365763568
150,Truck,-0.7802173293794299,10.231501095491687,3.9062428328338172,6.380573060235544,4.975444779472063,9277.731337358622
151,Sedan,20.467923005145757,5.112847485380719,2.9383475009601407,9.239759205625436,2.2373861187863984,981.2878561212696
152,Truck,-4.77478717164942,10.969664584247957,4.56256594502669,8.17763915423112,4.299293297984737,11077.367948788591
153,Sedan,19.144575468787817,5.2261007309374525,4.083390811860077,12.566879741115521,1.2477515186545978,1470.0891840883278
154,Van,16.829320379134412,6.157899874744062,2.6434807667804816,6.547388264637222,2.9949078226464354,2347.7904984389747
155,Van,13.003154348651762,6.222480752874748,3.465491159825802,9.721123361091662,2.8974361480462036,2926.7614964312397
156,SUV,10.082412121903571,6.861704443463384,4.660646706777393,12.333225046148293,3.43347724734463,2793.191425898176
157,SUV,24.21218828888738,5.224513322950634,0.8073532645191561,1.0711499574523635,2.4220864408662903,1878.9736409413276
158,Van,13.673251019505072,5.36744331540222,4.131476734372247,12.916896796682762,2.683258763659596,2152.2617189806006
159,Truck,-6.122745014112602,11.303100049710002,5.2549806265447785,10.269568141491904,4.81302743888916,10713.18941919574
160,Van,11.30350873618177,7.001010023334789,4.784323141890326,13.142118813437232,2.6584518346584254,3701.1634581884837
161,Truck,2.201596515437166,8.966819447538242,4.4391049887649325,10.785870332554227,4.860180701019477,6058.34093828584
162,SUV,19.241274739173843,5.612690097293982,2.1451512516427345,5.691663959627986,3.238725125847144,1693.3048012101679
163,Van,18.211960490324035,5.887299305732556,2.0325235101981365,4.621636629770712,2.556181735039757,3513.271607569869
164,Van,19.09145814464014,6.224601268930093,1.7767474970863777,2.4977289435774175,2.5399853797158554,3559.6907903022875
165,Van,19.905933983577558,6.12321414335588,1.7144771724808923,3.5129625279336674,2.8401215027412188,2784.3024228903932
166,Van,20.548222630020536,5.593807512950689,1.4591443538395998,1.9429084205628038,2.300963566946816,3416.3441772905635
167,Sedan,16.78092680034095,5.472161280879342,4.95869460634569,14.862077218509059,1.2971027430852102,1396.6902614390533
168,Van,22.288312185789877,5.624048969009945,2.054862288825075,5.530543068093578,2.0245869164588015,2044.2471030579945
169,Sedan,24.170975262410938,4.667457895858815,2.3415959417351444,7.559551834760181,1.2013383237993234,911.2567982937296
170,Van,15.380075567105973,6.185365119188316,3.4917550950639655,10.163156999935893,2.0823810456158425,3360.9986041494262
171,Truck,-15.969297859984293,13.23133119730472,6.8423890068691025,14.503286611782919,4.819049021895637,13573.600920924986
172,Sedan,27.619927712046838,4.045543113419055,0.9093507274931114,1.435877160383159,1.498940987658412,949.1732928175584
173,SUV,20.939174840583647,5.435217662741828,1.3577600579472482,3.2294403359097026,2.707298690153769,2314.8492086849374
174,Truck,5.091409926670267,8.238309622107135,5.3308942332122875,13.891869869419615,3.262489755364775,5325.261794912519
175,Truck,-1.8917833314092412,10.152038060420072,4.932563716481046,9.502290275677398,3.002463670332852,10983.27265122427
176,Sedan,18.16714471212569,4.991483786599718,3.4694991531079977,12.165827408920634,1.9565628224887184,988.2953831045684
177,Van,17.494149567953404,6.388054401097968,2.8214416235455357,6.537631174319562,2.46459859663581,3360.9132527186503
178,Truck,-5.4164202528168754,12.805510118596409,3.8672858488316844,2.994937600621185,3.4840900317250547,14866.625932671464
179,Van,10.721130956938085,6.501584471312978,4.869297777632665,14.17732505925341,2.3460165676448397,3551.609471585912
180,SUV,16.815247860825117,5.6935821321679905,3.7805316811262153,10.65250956792172,2.1990736310645906,2351.3112723923373
181,SUV,19.545424969564998,6.279464801092596,1.702359508661904,2.7390795341928307,3.0055781875316185,2927.3249615329905
182,Truck,-11.500616612339185,12.49787433586003,6.258905358805323,10.997217049853989,4.418121038901833,13709.691237460856
183,SUV,16.883168412406416,6.138841873263999,3.0049119540812748,8.742020336287418,2.726597671361061,2491.230177448876
184,Van,22.356510487718747,5.409387600978761,0.8893535787617395,1.8449291758678932,2.731589521755332,2163.2599640611793
185,Truck,2.060493056076875,9.715007277026961,3.8202030306481842,7.582556297753311,4.231484043884485,8290.174378146621
186,Van,18.33516554091229,5.9812364285727275,2.0600461025057077,4.198366378638182,2.5553635509376313,3438.4035565445274
187,SUV,21.66930831204463,5.492076416750795,1.5621968492378149,3.8500959247913977,2.3308416873834847,2127.599683001479
188,Van,18.84828740878479,5.913299157572217,2.6061564620765476,6.194542681784438,2.4254933344480754,2691.8699850939256
189,Van,17.41361139594383,5.972405043756383,3.2265565138070773,9.486641989856402,2.029394445756507,2791.0303396980307
190,SUV,13.076808971032667,6.334399319530994,3.7314207039555747,11.263582313813934,2.934449875345224,2447.3403301387807
191,Van,15.684373774932235,6.320176044708549,2.4975152903647317,6.219880920645083,2.6018553836620084,3265.0810664526125
192,Sedan,20.012705140248062,5.361969562903269,2.3366328664494516,8.207442955015662,2.331974871654265,1111.7136785018658
193,Sedan,23.432660316072603,5.169986403749327,1.8984367759967127,6.586643245919555,2.047760219189569,1018.503639687513
194,SUV,22.916717986027162,4.731959437032638,1.3858670040159156,3.3766106712255706,2.354075695019696,1610.245120995019
195,Sedan,21.264527943728577,4.411043571293404,2.66469009733368,9.230381195545418,1.3894835387181772,1114.6036846496163
196,Van,12.216081031748795,6.901511684715509,4.469240653783205,12.279382141300744,2.474630875749814,3688.340897938394
197,Van,12.501711389464642,5.954624765914293,4.887621075944729,14.813701725000262,2.5399058395022127,2068.3755318783165
198,SUV,17.92284014266669,5.943112100600872,2.209876496666906,5.4261854696745075,2.6782985424251526,2900.8125262918575
199,Sedan,19.987700516633456,5.036460631176818,3.437856434183361,10.603548303761777,1.7165926850037212,1135.9279571144511
200,SUV,22.107452203089863,5.64750471048519,0.5598032684670351,1.4196302582174913,3.0002963863191567,1709.4768821344694
201,Sedan,24.520838915220438,4.811840782137983,1.4348381520244406,3.63688717271842,2.1527685938437444,913.6673262636247
202,SUV,14.430108973941024,6.561512126451477,2.954632568412499,7.960446696117982,3.4169213292110348,2524.8720424344688
203,Van,14.006868881522236,6.2545748162046655,4.254224462298784,12.137145203749643,2.768519364523791,2226.219638153146
204,Sedan,26.430535051136424,4.848315009895497,0.8681609668829247,1.6749685440477844,2.055198895983947,1499.5896080394666
205,Van,19.874924564488833,5.561704864963872,2.128967105333057,5.041598337428933,2.7524277626155724,2180.9633905741016
206,Truck,-5.229909055309412,10.622314166003674,5.40033547093514,12.449679026450303,4.595627297717269,9355.83314812933
207,Truck,-5.3859751020822495,11.170587415454634,5.564149341629743,9.537645276981724,3.656762455770162,11302.087483291441
208,Van,23.093991522572797,5.843535701743006,1.3002941486012507,2.024742932758211,2.37325179162934,2454.539254526303
209,Sedan,19.541697769986946,5.132578431145083,2.324699383150706,8.593091309716336,2.187147626299726,1150.311716391519
210,SUV,10.028516894007641,6.566661060775203,4.907053351818848,14.377331743369085,3.21947860807414,2577.1846143397415
211,SUV,18.582998569103637,5.4828848007294475,2.764055185259825,7.708565212210399,2.5701117634058077,1795.7311898593161
212,Sedan,22.611988799947355,5.09187375631666,2.5228008670080064,8.548257873453563,1.5994769544041725,1362.1181284828644
213,Sedan,17.184024094388946,5.240647120733001,4.119935555944889,12.524436218339243,1.719876768845403,1483.7076670638053
214,SUV,17.063961761616778,6.088543882965189,2.9997455660078147,8.94237107480465,3.063569392583649,1660.3153846421158
215,Truck,4.317683211029022,10.217230001652382,2.9405346636956597,2.5722608217570686,3.747019366076775,10264.99194153781
216,Van,11.313065879807192,6.476619077070423,4.677460599859154,13.600323727572157,2.4110284698067046,3679.722605733441
217,Truck,-8.468196434731293,11.721631584740662,6.225297018118067,12.916439651938791,3.60412100366959,12319.580675856345
218,SUV,15.459286022215242,5.810957096361583,3.835981557838059,11.31623242921855,2.8799126947632114,1752.0213116172952
219,Truck,7.262947742799001,8.71298820269812,3.0384263374352414,4.223446357990179,3.3568919304555442,8122.71786048796
220,Truck,-7.743752150541368,12.420467373129371,4.176441362256867,2.910156535794264,3.9935337177183388,14877.855202148872
221,Sedan,27.480964125709665,4.500449078390871,0.2980644778244082,1.2214952847181542,1.7795281889503975,1307.1617959790326
222,Van,23.76041602843469,5.106304620419054,0.9492726709484953,2.1992154943500273,2.2741606665598058,2158.8387379779733
223,Truck,-4.811301424675893,10.502595364329284,5.409571258170211,12.646083585519909,4.234311566791294,9424.099364806694
224,Van,18.220444811583643,6.3809638967503535,2.0334566739668705,5.540672543615258,2.650877369047194,3065.9155731026704
225,SUV,11.566939863077907,5.927116086754137,4.72490766712518,14.936726869859598,2.5677146352288034,2044.416407768988
226,Truck,-0.14634990953919585,10.632989164965789,3.5401866425627744,3.8130716412267907,3.3506058847153195,11900.048908206656
227,Truck,9.186669922077707,8.165309412703,2.3834166334461675,5.211943516945571,4.643612887802174,5012.366797594094
228,SUV,12.127488313271078,6.550194854159439,4.819492498657534,13.978013550940135,2.228624019995626,2988.725253237563
229,Truck,2.4189327856416685,9.180082378135413,4.875650328730559,12.03062783609171,3.18585828875878,7570.472664320799
230,Truck,7.5221963645905,8.645123417550758,2.9635533559428775,4.6835759787518,3.0723207610495242,8031.283559453286
231,SUV,14.627830685273079,5.920030298334331,4.292179127208033,12.554005515260556,2.3585829982958986,2264.586370127547
232,Van,12.51576521780498,6.352005515190138,4.6721261766091535,14.028333005014828,2.851424957745096,2417.0210287146715
233,SUV,13.813297110615073,6.120063969618424,3.6804650063423217,11.099908942602244,3.0114557096135726,2298.721788839139
234,SUV,20.07864719170736,5.7037336746119776,2.2962036251375237,5.845396171528997,2.260286772479763,2542.4266333536925
235,Truck,0.2116346482106377,10.301889437558332,3.633748669025372,5.392187676717345,4.15032670099325,9793.544401378518
236,Sedan,27.78839541166829,4.332830744256765,0.9037170694112335,1.95441233139691,1.3902861898109238,1057.274095604072
237,Van,11.842604922920204,6.487346958299389,4.880613512390955,14.110288434371247,2.122035052124395,3188.5815011235495
238,SUV,16.5859779488713,5.3688306194348066,3.8850721583801584,11.930662204958157,2.2280372796929724,1592.0244406660022
239,SUV,17.567291641352114,5.986393907435024,1.8807867524408244,5.162970675315744,3.1313803165157945,2429.2466271113817
240,Van,11.563349679782371,6.375643458861174,5.328024892399688,14.953755953941675,2.0622917981300626,3018.8442562995797
241,Van,13.083485290479635,6.520924118704725,4.8668616007108945,12.87222239349162,2.1737525956622945,3311.4473451233125
242,SUV,13.780395974369824,6.141422056396683,4.352337767297993,12.58553053793624,2.5516390263159345,2121.1946287933906
243,Sedan,24.110168618874347,4.824946376643318,2.0380798886883214,6.860128702735094,1.5231543350294245,893.6626153956421
244,Truck,12.96981844150808,7.491584795721783,2.4531459711260784,4.3768204063935805,3.430403744034475,5121.207746438933
245,SUV,17.32879103750203,5.741846325712534,3.0374981548332785,7.990673689700656,2.3987767049814703,2469.135185193762
246,SUV,17.842038444658183,5.756364139185485,2.6894380833227447,7.432254757683813,2.563832427718654,2091.714417855053
247,Truck,-7.381710958000561,11.07224725306667,6.739060926444846,14.199635979785665,3.204299059315076,11586.921462074435
248,Van,10.589035648325481,6.914885336984258,5.035538319195137,13.53164836989151,2.6372014768082805,3318.7078444115655
